,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:R-HSA-8853659,RET signaling,8.049430696278766e-10,True,RET signaling,15,20,7,5510,0.35,0.4666666666666667,query_1,['REAC:R-HSA-422475']
1,REAC,REAC:R-HSA-449147,Signaling by Interleukins,6.301287521469731e-09,True,Signaling by Interleukins,131,20,11,5510,0.55,0.08396946564885496,query_1,['REAC:R-HSA-1280215']
2,REAC,REAC:R-HSA-451927,Interleukin-2 family signaling,9.596909364849493e-09,True,Interleukin-2 family signaling,20,20,7,5510,0.35,0.35,query_1,['REAC:R-HSA-449147']
3,REAC,REAC:R-HSA-162582,Signal Transduction,1.0424839103920604e-08,True,Signal Transduction,834,20,18,5510,0.9,0.02158273381294964,query_1,['REAC:0000000']
4,REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,3.016207019409427e-08,True,Constitutive Signaling by Aberrant PI3K in Cancer,23,20,7,5510,0.35,0.30434782608695654,query_1,['REAC:R-HSA-2219528']
5,REAC,REAC:R-HSA-912631,Regulation of signaling by CBL,4.559763694549193e-08,True,Regulation of signaling by CBL,12,20,6,5510,0.3,0.5,query_1,['REAC:R-HSA-512988']
6,REAC,REAC:R-HSA-912526,Interleukin receptor SHC signaling,1.4754636174466582e-07,True,Interleukin receptor SHC signaling,14,20,6,5510,0.3,0.42857142857142855,query_1,"['REAC:R-HSA-451927', 'REAC:R-HSA-512988']"
7,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2.080036749341385e-07,True,Diseases of signal transduction by growth factor receptors and second messengers,126,20,10,5510,0.5,0.07936507936507936,query_1,['REAC:R-HSA-1643685']
8,REAC,REAC:R-HSA-2219528,PI3K/AKT Signaling in Cancer,2.468573594757004e-07,True,PI3K/AKT Signaling in Cancer,30,20,7,5510,0.35,0.23333333333333334,query_1,['REAC:R-HSA-5663202']
9,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",2.620960243272529e-07,True,"Platelet activation, signaling and aggregation",86,20,9,5510,0.45,0.10465116279069768,query_1,['REAC:R-HSA-109582']
10,REAC,REAC:R-HSA-114604,GPVI-mediated activation cascade,3.917415293826564e-07,True,GPVI-mediated activation cascade,16,20,6,5510,0.3,0.375,query_1,['REAC:R-HSA-76002']
11,REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",4.0644686478651736e-07,True,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",32,20,7,5510,0.35,0.21875,query_1,['REAC:R-HSA-199418']
12,REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,5.148050924235612e-07,True,Negative regulation of the PI3K/AKT network,33,20,7,5510,0.35,0.21212121212121213,query_1,['REAC:R-HSA-1257604']
13,REAC,REAC:R-HSA-109582,Hemostasis,5.548179501957482e-07,True,Hemostasis,196,20,11,5510,0.55,0.05612244897959184,query_1,['REAC:0000000']
14,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,6.587913064493568e-07,True,Intracellular signaling by second messengers,95,20,9,5510,0.45,0.09473684210526316,query_1,['REAC:R-HSA-162582']
15,REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,9.080779907341977e-07,True,Cytokine Signaling in Immune system,205,20,11,5510,0.55,0.05365853658536585,query_1,['REAC:R-HSA-168256']
16,REAC,REAC:R-HSA-198203,PI3K/AKT activation,1.0205902354608936e-06,True,PI3K/AKT activation,8,20,5,5510,0.25,0.625,query_1,['REAC:R-HSA-187037']
17,REAC,REAC:R-HSA-4420097,VEGFA-VEGFR2 Pathway,2.214224023898599e-06,True,VEGFA-VEGFR2 Pathway,40,20,7,5510,0.35,0.175,query_1,['REAC:R-HSA-194138']
18,REAC,REAC:R-HSA-1660499,Synthesis of PIPs at the plasma membrane,2.6256776936862267e-06,True,Synthesis of PIPs at the plasma membrane,21,20,6,5510,0.3,0.2857142857142857,query_1,['REAC:R-HSA-1483255']
19,REAC,REAC:R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",2.6256776936862267e-06,True,"Interleukin-3, Interleukin-5 and GM-CSF signaling",21,20,6,5510,0.3,0.2857142857142857,query_1,['REAC:R-HSA-449147']
20,REAC,REAC:R-HSA-194138,Signaling by VEGF,6.278129499427927e-06,True,Signaling by VEGF,46,20,7,5510,0.35,0.15217391304347827,query_1,['REAC:R-HSA-9006934']
21,REAC,REAC:R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",6.31453897455659e-06,True,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",4,20,4,5510,0.2,1.0,query_1,['REAC:R-HSA-9671555']
22,REAC,REAC:R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,6.31453897455659e-06,True,Signaling by PDGFRA extracellular domain mutants,4,20,4,5510,0.2,1.0,query_1,['REAC:R-HSA-9671555']
23,REAC,REAC:R-HSA-9006335,Signaling by Erythropoietin,8.362622833653298e-06,True,Signaling by Erythropoietin,11,20,5,5510,0.25,0.45454545454545453,query_1,['REAC:R-HSA-162582']
24,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,8.380951310725132e-06,True,PIP3 activates AKT signaling,81,20,8,5510,0.4,0.09876543209876543,query_1,['REAC:R-HSA-9006925']
25,REAC,REAC:R-HSA-168256,Immune System,1.1429436215387457e-05,True,Immune System,559,20,14,5510,0.7,0.025044722719141325,query_1,['REAC:0000000']
26,REAC,REAC:R-HSA-112399,IRS-mediated signalling,2.319014170568781e-05,True,IRS-mediated signalling,13,20,5,5510,0.25,0.38461538461538464,query_1,"['REAC:R-HSA-2428928', 'REAC:R-HSA-74751']"
27,REAC,REAC:R-HSA-109704,PI3K Cascade,2.319014170568781e-05,True,PI3K Cascade,13,20,5,5510,0.25,0.38461538461538464,query_1,['REAC:R-HSA-112399']
28,REAC,REAC:R-HSA-1643685,Disease,3.559426577592185e-05,True,Disease,485,20,13,5510,0.65,0.026804123711340205,query_1,['REAC:0000000']
29,REAC,REAC:R-HSA-2172127,DAP12 interactions,3.599158356343387e-05,True,DAP12 interactions,14,20,5,5510,0.25,0.35714285714285715,query_1,['REAC:R-HSA-168249']
30,REAC,REAC:R-HSA-2424491,DAP12 signaling,3.599158356343387e-05,True,DAP12 signaling,14,20,5,5510,0.25,0.35714285714285715,query_1,['REAC:R-HSA-2172127']
31,REAC,REAC:R-HSA-1483255,PI Metabolism,4.280547336448106e-05,True,PI Metabolism,32,20,6,5510,0.3,0.1875,query_1,['REAC:R-HSA-1483257']
32,REAC,REAC:R-HSA-2029485,Role of phospholipids in phagocytosis,5.3864688358053424e-05,True,Role of phospholipids in phagocytosis,15,20,5,5510,0.25,0.3333333333333333,query_1,['REAC:R-HSA-2029480']
33,REAC,REAC:R-HSA-74751,Insulin receptor signalling cascade,7.817057328017663e-05,True,Insulin receptor signalling cascade,16,20,5,5510,0.25,0.3125,query_1,['REAC:R-HSA-74752']
34,REAC,REAC:R-HSA-2404192,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),7.817057328017663e-05,True,Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),16,20,5,5510,0.25,0.3125,query_1,['REAC:R-HSA-9006934']
35,REAC,REAC:R-HSA-2428924,IGF1R signaling cascade,7.817057328017663e-05,True,IGF1R signaling cascade,16,20,5,5510,0.25,0.3125,query_1,['REAC:R-HSA-2404192']
36,REAC,REAC:R-HSA-2428928,IRS-related events triggered by IGF1R,7.817057328017663e-05,True,IRS-related events triggered by IGF1R,16,20,5,5510,0.25,0.3125,query_1,['REAC:R-HSA-2428924']
37,REAC,REAC:R-HSA-9671555,Signaling by PDGFR in disease,9.427819540045854e-05,True,Signaling by PDGFR in disease,6,20,4,5510,0.2,0.6666666666666666,query_1,['REAC:R-HSA-5663202']
38,REAC,REAC:R-HSA-1433557,Signaling by SCF-KIT,0.0001104899382815878,True,Signaling by SCF-KIT,17,20,5,5510,0.25,0.29411764705882354,query_1,['REAC:R-HSA-9006934']
39,REAC,REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,0.00012870325626509124,True,Fc epsilon receptor (FCERI) signaling,38,20,6,5510,0.3,0.15789473684210525,query_1,['REAC:R-HSA-168249']
40,REAC,REAC:R-HSA-187037,Signaling by NTRK1 (TRKA),0.00012870325626509124,True,Signaling by NTRK1 (TRKA),38,20,6,5510,0.3,0.15789473684210525,query_1,['REAC:R-HSA-166520']
41,REAC,REAC:R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,0.00021947099926042748,True,Role of LAT2/NTAL/LAB on calcium mobilization,7,20,4,5510,0.2,0.5714285714285714,query_1,['REAC:R-HSA-2454202']
42,REAC,REAC:R-HSA-9027276,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),0.00021947099926042748,True,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),7,20,4,5510,0.2,0.5714285714285714,query_1,['REAC:R-HSA-9006335']
43,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,0.0003297027325888071,True,Signaling by Receptor Tyrosine Kinases,189,20,9,5510,0.45,0.047619047619047616,query_1,['REAC:R-HSA-162582']
44,REAC,REAC:R-HSA-74752,Signaling by Insulin receptor,0.0003600490262300427,True,Signaling by Insulin receptor,21,20,5,5510,0.25,0.23809523809523808,query_1,['REAC:R-HSA-9006934']
45,REAC,REAC:R-HSA-166520,Signaling by NTRKs,0.00042909329146831,True,Signaling by NTRKs,46,20,6,5510,0.3,0.13043478260869565,query_1,['REAC:R-HSA-9006934']
46,REAC,REAC:R-HSA-210993,Tie2 Signaling,0.000437921408285394,True,Tie2 Signaling,8,20,4,5510,0.2,0.5,query_1,['REAC:R-HSA-202733']
47,REAC,REAC:R-HSA-186763,Downstream signal transduction,0.000437921408285394,True,Downstream signal transduction,8,20,4,5510,0.2,0.5,query_1,['REAC:R-HSA-186797']
