,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:R-HSA-162582,Signal Transduction,4.773708021232706e-16,True,Signal Transduction,426,117,60,2786,0.5128205128205128,0.14084507042253522,query_1,['REAC:0000000']
1,REAC,REAC:0000000,REACTOME root term,9.226379440530434e-15,True,REACTOME root term,1608,117,110,2786,0.9401709401709402,0.06840796019900497,query_1,[]
2,REAC,REAC:R-HSA-1643685,Disease,1.9489225300889552e-09,True,Disease,239,117,38,2786,0.3247863247863248,0.1589958158995816,query_1,['REAC:0000000']
3,REAC,REAC:R-HSA-112316,Neuronal System,3.9260489244860505e-08,True,Neuronal System,84,117,22,2786,0.18803418803418803,0.2619047619047619,query_1,['REAC:0000000']
4,REAC,REAC:R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1.1054160360635897e-07,True,Activation of NMDA receptors and postsynaptic events,25,117,13,2786,0.1111111111111111,0.52,query_1,['REAC:R-HSA-112314']
5,REAC,REAC:R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,1.9576677484400905e-07,True,Neurotransmitter receptors and postsynaptic signal transmission,37,117,15,2786,0.1282051282051282,0.40540540540540543,query_1,['REAC:R-HSA-112315']
6,REAC,REAC:R-HSA-112315,Transmission across Chemical Synapses,5.608712236376232e-07,True,Transmission across Chemical Synapses,53,117,17,2786,0.1452991452991453,0.32075471698113206,query_1,['REAC:R-HSA-112316']
7,REAC,REAC:R-HSA-438064,Post NMDA receptor activation events,5.556907503822435e-06,True,Post NMDA receptor activation events,21,117,11,2786,0.09401709401709402,0.5238095238095238,query_1,['REAC:R-HSA-442755']
8,REAC,REAC:R-HSA-190861,Gap junction assembly,9.665945289144256e-06,True,Gap junction assembly,7,117,7,2786,0.05982905982905983,1.0,query_1,['REAC:R-HSA-190828']
9,REAC,REAC:R-HSA-373076,Class A/1 (Rhodopsin-like receptors),4.943656873599185e-05,True,Class A/1 (Rhodopsin-like receptors),37,117,13,2786,0.1111111111111111,0.35135135135135137,query_1,['REAC:R-HSA-500792']
10,REAC,REAC:R-HSA-500792,GPCR ligand binding,5.515931972329014e-05,True,GPCR ligand binding,52,117,15,2786,0.1282051282051282,0.28846153846153844,query_1,['REAC:R-HSA-372790']
11,REAC,REAC:R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR),5.675266454835322e-05,True,HSP90 chaperone cycle for steroid hormone receptors (SHR),11,117,8,2786,0.06837606837606838,0.7272727272727273,query_1,['REAC:R-HSA-2262752']
12,REAC,REAC:R-HSA-375280,Amine ligand-binding receptors,7.464934069651451e-05,True,Amine ligand-binding receptors,8,117,7,2786,0.05982905982905983,0.875,query_1,['REAC:R-HSA-373076']
13,REAC,REAC:R-HSA-388396,GPCR downstream signalling,0.0001743624584619681,True,GPCR downstream signalling,125,117,22,2786,0.18803418803418803,0.176,query_1,['REAC:R-HSA-372790']
14,REAC,REAC:R-HSA-157858,Gap junction trafficking and regulation,0.00032429037589718266,True,Gap junction trafficking and regulation,9,117,7,2786,0.05982905982905983,0.7777777777777778,query_1,['REAC:R-HSA-199991']
15,REAC,REAC:R-HSA-190828,Gap junction trafficking,0.00032429037589718266,True,Gap junction trafficking,9,117,7,2786,0.05982905982905983,0.7777777777777778,query_1,['REAC:R-HSA-157858']
16,REAC,REAC:R-HSA-9619483,Activation of AMPK downstream of NMDARs,0.00032429037589718266,True,Activation of AMPK downstream of NMDARs,9,117,7,2786,0.05982905982905983,0.7777777777777778,query_1,['REAC:R-HSA-438064']
17,REAC,REAC:R-HSA-372790,Signaling by GPCR,0.0009032892056526589,True,Signaling by GPCR,136,117,22,2786,0.18803418803418803,0.16176470588235295,query_1,['REAC:R-HSA-162582']
18,REAC,REAC:R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,0.0009286041644316704,True,Assembly and cell surface presentation of NMDA receptors,14,117,8,2786,0.06837606837606838,0.5714285714285714,query_1,['REAC:R-HSA-442755']
19,REAC,REAC:R-HSA-422475,Axon guidance,0.0016788713995109646,True,Axon guidance,117,117,20,2786,0.17094017094017094,0.17094017094017094,query_1,['REAC:R-HSA-9675108']
