,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:0000000,REACTOME root term,3.5921046777904747e-12,True,REACTOME root term,1489,104,97,2597,0.9326923076923077,0.0651443922095366,query_1,[]
1,REAC,REAC:R-HSA-162582,Signal Transduction,1.4430112545156827e-07,True,Signal Transduction,399,104,45,2597,0.4326923076923077,0.11278195488721804,query_1,['REAC:0000000']
2,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,2.5881256070168438e-06,True,Diseases of signal transduction by growth factor receptors and second messengers,69,104,18,2597,0.17307692307692307,0.2608695652173913,query_1,['REAC:R-HSA-1643685']
3,REAC,REAC:R-HSA-1643685,Disease,7.590821770997775e-05,True,Disease,245,104,31,2597,0.2980769230769231,0.12653061224489795,query_1,['REAC:0000000']
4,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,0.0002834517993063373,True,Intracellular signaling by second messengers,52,104,14,2597,0.1346153846153846,0.2692307692307692,query_1,['REAC:R-HSA-162582']
5,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,0.001350072776110689,True,PIP3 activates AKT signaling,41,104,12,2597,0.11538461538461539,0.2926829268292683,query_1,['REAC:R-HSA-9006925']
6,REAC,REAC:R-HSA-9675108,Nervous system development,0.0027135422635351323,True,Nervous system development,103,104,18,2597,0.17307692307692307,0.17475728155339806,query_1,['REAC:R-HSA-1266738']
7,REAC,REAC:R-HSA-194138,Signaling by VEGF,0.007430930125003966,True,Signaling by VEGF,24,104,9,2597,0.08653846153846154,0.375,query_1,['REAC:R-HSA-9006934']
8,REAC,REAC:R-HSA-1640170,Cell Cycle,0.010195907330797564,True,Cell Cycle,100,104,17,2597,0.16346153846153846,0.17,query_1,['REAC:0000000']
9,REAC,REAC:R-HSA-422475,Axon guidance,0.01186081705193411,True,Axon guidance,101,104,17,2597,0.16346153846153846,0.16831683168316833,query_1,['REAC:R-HSA-9675108']
10,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,0.021391606113835133,True,Signaling by Receptor Tyrosine Kinases,82,104,15,2597,0.14423076923076922,0.18292682926829268,query_1,['REAC:R-HSA-162582']
11,REAC,REAC:R-HSA-69278,"Cell Cycle, Mitotic",0.04941994089535595,True,"Cell Cycle, Mitotic",76,104,14,2597,0.1346153846153846,0.18421052631578946,query_1,['REAC:R-HSA-1640170']
