,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,9.537940644509146e-13,True,Prostate cancer,35,19,10,2325,0.5263157894736842,0.2857142857142857,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05167,Kaposi sarcoma-associated herpesvirus infection,2.8463018783721613e-12,True,Kaposi sarcoma-associated herpesvirus infection,56,19,11,2325,0.5789473684210527,0.19642857142857142,query_1,[]
2,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,1.4793487452216935e-10,True,Pathways in cancer,184,19,14,2325,0.7368421052631579,0.07608695652173914,query_1,[]
3,kegg_pathways_v1,KEGG:HSA04917,Prolactin signaling pathway,9.944334383140364e-10,True,Prolactin signaling pathway,17,19,7,2325,0.3684210526315789,0.4117647058823529,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05166,Human T-cell leukemia virus 1 infection,1.3416460616152048e-09,True,Human T-cell leukemia virus 1 infection,68,19,10,2325,0.5263157894736842,0.14705882352941177,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05135,Yersinia infection,1.5441311996449432e-09,True,Yersinia infection,47,19,9,2325,0.47368421052631576,0.19148936170212766,query_1,[]
6,kegg_pathways_v1,KEGG:HSA04660,T cell receptor signaling pathway,3.4588515599993203e-09,True,T cell receptor signaling pathway,33,19,8,2325,0.42105263157894735,0.24242424242424243,query_1,[]
7,kegg_pathways_v1,KEGG:HSA05131,Shigellosis,3.729270973711842e-09,True,Shigellosis,75,19,10,2325,0.5263157894736842,0.13333333333333333,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,4.5038650118944305e-09,True,PD-L1 expression and PD-1 checkpoint pathway in cancer,34,19,8,2325,0.42105263157894735,0.23529411764705882,query_1,[]
9,kegg_pathways_v1,KEGG:HSA04012,ErbB signaling pathway,5.813489513420692e-09,True,ErbB signaling pathway,35,19,8,2325,0.42105263157894735,0.22857142857142856,query_1,[]
10,kegg_pathways_v1,KEGG:HSA05418,Fluid shear stress and atherosclerosis,7.442656674435059e-09,True,Fluid shear stress and atherosclerosis,36,19,8,2325,0.42105263157894735,0.2222222222222222,query_1,[]
11,kegg_pathways_v1,KEGG:HSA05207,Chemical carcinogenesis - receptor activation,8.284967720443038e-09,True,Chemical carcinogenesis - receptor activation,56,19,9,2325,0.47368421052631576,0.16071428571428573,query_1,[]
12,kegg_pathways_v1,KEGG:HSA05161,Hepatitis B,8.284967720443038e-09,True,Hepatitis B,56,19,9,2325,0.47368421052631576,0.16071428571428573,query_1,[]
13,kegg_pathways_v1,KEGG:HSA04926,Relaxin signaling pathway,9.455352182795362e-09,True,Relaxin signaling pathway,37,19,8,2325,0.42105263157894735,0.21621621621621623,query_1,[]
14,kegg_pathways_v1,KEGG:HSA04380,Osteoclast differentiation,9.455352182795362e-09,True,Osteoclast differentiation,37,19,8,2325,0.42105263157894735,0.21621621621621623,query_1,[]
15,kegg_pathways_v1,KEGG:HSA05164,Influenza A,9.455352182795362e-09,True,Influenza A,37,19,8,2325,0.42105263157894735,0.21621621621621623,query_1,[]
16,kegg_pathways_v1,KEGG:HSA05171,Coronavirus disease - COVID-19,1.591248219160527e-08,True,Coronavirus disease - COVID-19,60,19,9,2325,0.47368421052631576,0.15,query_1,[]
17,kegg_pathways_v1,KEGG:HSA04620,Toll-like receptor signaling pathway,1.7141518058812536e-08,True,Toll-like receptor signaling pathway,24,19,7,2325,0.3684210526315789,0.2916666666666667,query_1,[]
18,kegg_pathways_v1,KEGG:HSA04210,Apoptosis,1.8594616143794023e-08,True,Apoptosis,40,19,8,2325,0.42105263157894735,0.2,query_1,[]
19,kegg_pathways_v1,KEGG:HSA04668,TNF signaling pathway,3.2282823635078224e-08,True,TNF signaling pathway,26,19,7,2325,0.3684210526315789,0.2692307692307692,query_1,[]
20,kegg_pathways_v1,KEGG:HSA05208,Chemical carcinogenesis - reactive oxygen species,7.378832709426147e-08,True,Chemical carcinogenesis - reactive oxygen species,47,19,8,2325,0.42105263157894735,0.1702127659574468,query_1,[]
21,kegg_pathways_v1,KEGG:HSA05212,Pancreatic cancer,7.555568947062896e-08,True,Pancreatic cancer,29,19,7,2325,0.3684210526315789,0.2413793103448276,query_1,[]
22,kegg_pathways_v1,KEGG:HSA04919,Thyroid hormone signaling pathway,8.816739575915133e-08,True,Thyroid hormone signaling pathway,48,19,8,2325,0.42105263157894735,0.16666666666666666,query_1,[]
23,kegg_pathways_v1,KEGG:HSA04625,C-type lectin receptor signaling pathway,9.810142151459432e-08,True,C-type lectin receptor signaling pathway,30,19,7,2325,0.3684210526315789,0.23333333333333334,query_1,[]
24,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,9.92377576987591e-08,True,Proteoglycans in cancer,73,19,9,2325,0.47368421052631576,0.1232876712328767,query_1,[]
25,kegg_pathways_v1,KEGG:HSA04066,HIF-1 signaling pathway,1.0492010354263529e-07,True,HIF-1 signaling pathway,49,19,8,2325,0.42105263157894735,0.16326530612244897,query_1,[]
26,kegg_pathways_v1,KEGG:HSA05142,Chagas disease,1.2613622884377327e-07,True,Chagas disease,31,19,7,2325,0.3684210526315789,0.22580645161290322,query_1,[]
27,kegg_pathways_v1,KEGG:HSA05210,Colorectal cancer,2.030564208719653e-07,True,Colorectal cancer,33,19,7,2325,0.3684210526315789,0.21212121212121213,query_1,[]
28,kegg_pathways_v1,KEGG:HSA04024,cAMP signaling pathway,2.889954721913607e-07,True,cAMP signaling pathway,82,19,9,2325,0.47368421052631576,0.10975609756097561,query_1,[]
29,kegg_pathways_v1,KEGG:HSA05203,Viral carcinogenesis,3.7145535615232374e-07,True,Viral carcinogenesis,57,19,8,2325,0.42105263157894735,0.14035087719298245,query_1,[]
30,kegg_pathways_v1,KEGG:HSA04933,AGE-RAGE signaling pathway in diabetic complications,7.112585436696192e-07,True,AGE-RAGE signaling pathway in diabetic complications,39,19,7,2325,0.3684210526315789,0.1794871794871795,query_1,[]
31,kegg_pathways_v1,KEGG:HSA01522,Endocrine resistance,7.112585436696192e-07,True,Endocrine resistance,39,19,7,2325,0.3684210526315789,0.1794871794871795,query_1,[]
