,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,2.246913145547541e-09,True,Pathways in cancer,161,20,13,2299,0.65,0.08074534161490683,query_1,[]
1,kegg_pathways_v1,KEGG:HSA04919,Thyroid hormone signaling pathway,6.3797874768792125e-09,True,Thyroid hormone signaling pathway,51,20,9,2299,0.45,0.17647058823529413,query_1,[]
2,kegg_pathways_v1,KEGG:HSA05206,MicroRNAs in cancer,8.355586158676099e-08,True,MicroRNAs in cancer,67,20,9,2299,0.45,0.13432835820895522,query_1,[]
3,kegg_pathways_v1,KEGG:HSA04935,"Growth hormone synthesis, secretion and action",1.5038028693519995e-07,True,"Growth hormone synthesis, secretion and action",48,20,8,2299,0.4,0.16666666666666666,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05167,Kaposi sarcoma-associated herpesvirus infection,2.1194094583678035e-07,True,Kaposi sarcoma-associated herpesvirus infection,50,20,8,2299,0.4,0.16,query_1,[]
5,kegg_pathways_v1,KEGG:HSA04650,Natural killer cell mediated cytotoxicity,3.180981738862175e-07,True,Natural killer cell mediated cytotoxicity,33,20,7,2299,0.35,0.21212121212121213,query_1,[]
6,kegg_pathways_v1,KEGG:HSA05220,Chronic myeloid leukemia,6.964064882127538e-07,True,Chronic myeloid leukemia,21,20,6,2299,0.3,0.2857142857142857,query_1,[]
7,kegg_pathways_v1,KEGG:HSA05164,Influenza A,9.164224214306113e-07,True,Influenza A,38,20,7,2299,0.35,0.18421052631578946,query_1,[]
8,kegg_pathways_v1,KEGG:HSA04725,Cholinergic synapse,1.9200496398684587e-06,True,Cholinergic synapse,42,20,7,2299,0.35,0.16666666666666666,query_1,[]
9,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,2.375229010755786e-06,True,Proteoglycans in cancer,67,20,8,2299,0.4,0.11940298507462686,query_1,[]
10,kegg_pathways_v1,KEGG:HSA05161,Hepatitis B,3.733452412186749e-06,True,Hepatitis B,46,20,7,2299,0.35,0.15217391304347827,query_1,[]
11,kegg_pathways_v1,KEGG:HSA01521,EGFR tyrosine kinase inhibitor resistance,7.267046246632947e-06,True,EGFR tyrosine kinase inhibitor resistance,30,20,6,2299,0.3,0.2,query_1,[]
12,kegg_pathways_v1,KEGG:HSA04012,ErbB signaling pathway,8.963672053969547e-06,True,ErbB signaling pathway,31,20,6,2299,0.3,0.1935483870967742,query_1,[]
13,kegg_pathways_v1,KEGG:HSA04613,Neutrophil extracellular trap formation,1.3342082094446708e-05,True,Neutrophil extracellular trap formation,33,20,6,2299,0.3,0.18181818181818182,query_1,[]
14,kegg_pathways_v1,KEGG:HSA05163,Human cytomegalovirus infection,1.5381209408034865e-05,True,Human cytomegalovirus infection,56,20,7,2299,0.35,0.125,query_1,[]
