,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,1.3284298559026394e-12,True,Proteoglycans in cancer,49,20,12,1601,0.6,0.24489795918367346,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,2.9088068627205396e-12,True,Pathways in cancer,116,20,15,1601,0.75,0.12931034482758622,query_1,[]
2,kegg_pathways_v1,KEGG:HSA04919,Thyroid hormone signaling pathway,4.381609226846908e-12,True,Thyroid hormone signaling pathway,39,20,11,1601,0.55,0.28205128205128205,query_1,[]
3,kegg_pathways_v1,KEGG:HSA05207,Chemical carcinogenesis - receptor activation,5.891034137592402e-10,True,Chemical carcinogenesis - receptor activation,42,20,10,1601,0.5,0.23809523809523808,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05163,Human cytomegalovirus infection,1.5943573656161021e-09,True,Human cytomegalovirus infection,46,20,10,1601,0.5,0.21739130434782608,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05206,MicroRNAs in cancer,2.5285079011058252e-09,True,MicroRNAs in cancer,48,20,10,1601,0.5,0.20833333333333334,query_1,[]
6,kegg_pathways_v1,KEGG:HSA05161,Hepatitis B,1.223428930957127e-08,True,Hepatitis B,39,20,9,1601,0.45,0.23076923076923078,query_1,[]
7,kegg_pathways_v1,KEGG:HSA04935,"Growth hormone synthesis, secretion and action",8.276721378289382e-08,True,"Growth hormone synthesis, secretion and action",32,20,8,1601,0.4,0.25,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05203,Viral carcinogenesis,1.814606347772676e-07,True,Viral carcinogenesis,35,20,8,1601,0.4,0.22857142857142856,query_1,[]
9,kegg_pathways_v1,KEGG:HSA05167,Kaposi sarcoma-associated herpesvirus infection,7.07160212953127e-07,True,Kaposi sarcoma-associated herpesvirus infection,41,20,8,1601,0.4,0.1951219512195122,query_1,[]
10,kegg_pathways_v1,KEGG:HSA04012,ErbB signaling pathway,2.1914782736256625e-06,True,ErbB signaling pathway,18,20,6,1601,0.3,0.3333333333333333,query_1,[]
11,kegg_pathways_v1,KEGG:HSA04062,Chemokine signaling pathway,2.510328909444852e-06,True,Chemokine signaling pathway,31,20,7,1601,0.35,0.22580645161290322,query_1,[]
12,kegg_pathways_v1,KEGG:HSA04917,Prolactin signaling pathway,3.178719771507626e-06,True,Prolactin signaling pathway,19,20,6,1601,0.3,0.3157894736842105,query_1,[]
