,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1.9367108727505557e-12,True,Diseases of signal transduction by growth factor receptors and second messengers,95,20,13,3833,0.65,0.1368421052631579,query_1,['REAC:R-HSA-1643685']
1,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,1.5136506347378467e-10,True,Signaling by Receptor Tyrosine Kinases,131,20,13,3833,0.65,0.09923664122137404,query_1,['REAC:R-HSA-162582']
2,REAC,REAC:R-HSA-162582,Signal Transduction,5.509537441836794e-09,True,Signal Transduction,562,20,18,3833,0.9,0.03202846975088968,query_1,['REAC:0000000']
3,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,3.7770175082900644e-07,True,ESR-mediated signaling,23,20,7,3833,0.35,0.30434782608695654,query_1,['REAC:R-HSA-9006931']
4,REAC,REAC:R-HSA-1643685,Disease,8.847632859857121e-07,True,Disease,324,20,14,3833,0.7,0.043209876543209874,query_1,['REAC:0000000']
5,REAC,REAC:R-HSA-1433557,Signaling by SCF-KIT,1.293574557746203e-06,True,Signaling by SCF-KIT,14,20,6,3833,0.3,0.42857142857142855,query_1,['REAC:R-HSA-9006934']
6,REAC,REAC:R-HSA-1266738,Developmental Biology,1.9866930259492944e-05,True,Developmental Biology,252,20,12,3833,0.6,0.047619047619047616,query_1,['REAC:0000000']
7,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,2.2589543120024506e-05,True,Signaling by Nuclear Receptors,39,20,7,3833,0.35,0.1794871794871795,query_1,['REAC:R-HSA-162582']
8,REAC,REAC:R-HSA-109582,Hemostasis,2.3926467518021622e-05,True,Hemostasis,142,20,10,3833,0.5,0.07042253521126761,query_1,['REAC:0000000']
9,REAC,REAC:R-HSA-1227986,Signaling by ERBB2,5.106822570672824e-05,True,Signaling by ERBB2,11,20,5,3833,0.25,0.45454545454545453,query_1,['REAC:R-HSA-9006934']
10,REAC,REAC:R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.00012239707553724492,True,VEGFA-VEGFR2 Pathway,27,20,6,3833,0.3,0.2222222222222222,query_1,['REAC:R-HSA-194138']
11,REAC,REAC:R-HSA-449147,Signaling by Interleukins,0.00014381951964898706,True,Signaling by Interleukins,81,20,8,3833,0.4,0.09876543209876543,query_1,['REAC:R-HSA-1280215']
12,REAC,REAC:R-HSA-194138,Signaling by VEGF,0.000195181721417123,True,Signaling by VEGF,29,20,6,3833,0.3,0.20689655172413793,query_1,['REAC:R-HSA-9006934']
13,REAC,REAC:R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",0.00021913289109639386,True,"Interleukin-3, Interleukin-5 and GM-CSF signaling",14,20,5,3833,0.25,0.35714285714285715,query_1,['REAC:R-HSA-449147']
14,REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,0.00021913289109639386,True,Estrogen-dependent gene expression,14,20,5,3833,0.25,0.35714285714285715,query_1,['REAC:R-HSA-8939211']
15,REAC,REAC:R-HSA-195721,Signaling by WNT,0.00036788466367376115,True,Signaling by WNT,57,20,7,3833,0.35,0.12280701754385964,query_1,['REAC:R-HSA-162582']
16,REAC,REAC:R-HSA-166520,Signaling by NTRKs,0.00036884142443336114,True,Signaling by NTRKs,32,20,6,3833,0.3,0.1875,query_1,['REAC:R-HSA-9006934']
17,REAC,REAC:R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,0.0004749869419273066,True,Formation of the beta-catenin:TCF transactivating complex,16,20,5,3833,0.25,0.3125,query_1,['REAC:R-HSA-201681']
18,REAC,REAC:R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",0.0009347700069586992,True,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",7,20,4,3833,0.2,0.5714285714285714,query_1,['REAC:R-HSA-9669938']
19,REAC,REAC:R-HSA-9669938,Signaling by KIT in disease,0.0009347700069586992,True,Signaling by KIT in disease,7,20,4,3833,0.2,0.5714285714285714,query_1,['REAC:R-HSA-5663202']
20,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,0.001448025138784555,True,MAPK family signaling cascades,69,20,7,3833,0.35,0.10144927536231885,query_1,['REAC:R-HSA-162582']
21,REAC,REAC:R-HSA-168256,Immune System,0.0023035713941409086,True,Immune System,380,20,12,3833,0.6,0.031578947368421054,query_1,['REAC:0000000']
22,REAC,REAC:R-HSA-186763,Downstream signal transduction,0.003342704614343855,True,Downstream signal transduction,9,20,4,3833,0.2,0.4444444444444444,query_1,['REAC:R-HSA-186797']
23,REAC,REAC:R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,0.003342704614343855,True,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,9,20,4,3833,0.2,0.4444444444444444,query_1,['REAC:R-HSA-212436']
24,REAC,REAC:R-HSA-8878159,Transcriptional regulation by RUNX3,0.003576101294674637,True,Transcriptional regulation by RUNX3,23,20,5,3833,0.25,0.21739130434782608,query_1,['REAC:R-HSA-212436']
25,REAC,REAC:R-HSA-187037,Signaling by NTRK1 (TRKA),0.004502395707586026,True,Signaling by NTRK1 (TRKA),24,20,5,3833,0.25,0.20833333333333334,query_1,['REAC:R-HSA-166520']
26,REAC,REAC:R-HSA-177929,Signaling by EGFR,0.005552543215407996,True,Signaling by EGFR,10,20,4,3833,0.2,0.4,query_1,['REAC:R-HSA-9006934']
27,REAC,REAC:R-HSA-8853659,RET signaling,0.005552543215407996,True,RET signaling,10,20,4,3833,0.2,0.4,query_1,['REAC:R-HSA-422475']
28,REAC,REAC:R-HSA-5637812,Signaling by EGFRvIII in Cancer,0.006077845197392853,True,Signaling by EGFRvIII in Cancer,3,20,3,3833,0.15,1.0,query_1,['REAC:R-HSA-1643713']
29,REAC,REAC:R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.006077845197392853,True,Constitutive Signaling by EGFRvIII,3,20,3,3833,0.15,1.0,query_1,['REAC:R-HSA-5637812']
30,REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,0.007554588158818423,True,Cytokine Signaling in Immune system,133,20,8,3833,0.4,0.06015037593984962,query_1,['REAC:R-HSA-168256']
