,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,3.0572201666358e-10,True,Signaling by Receptor Tyrosine Kinases,86,20,13,2324,0.65,0.1511627906976744,query_1,['REAC:R-HSA-162582']
1,REAC,REAC:R-HSA-162582,Signal Transduction,1.3496811980600988e-08,True,Signal Transduction,361,20,18,2324,0.9,0.04986149584487535,query_1,['REAC:0000000']
2,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1.9738225641286504e-08,True,Diseases of signal transduction by growth factor receptors and second messengers,64,20,11,2324,0.55,0.171875,query_1,['REAC:R-HSA-1643685']
3,REAC,REAC:R-HSA-1433557,Signaling by SCF-KIT,7.372078027302391e-07,True,Signaling by SCF-KIT,9,20,6,2324,0.3,0.6666666666666666,query_1,['REAC:R-HSA-9006934']
4,REAC,REAC:R-HSA-5621575,CD209 (DC-SIGN) signaling,1.378111433389784e-06,True,CD209 (DC-SIGN) signaling,5,20,5,2324,0.25,1.0,query_1,['REAC:R-HSA-5621481']
5,REAC,REAC:R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",1.378111433389784e-06,True,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",5,20,5,2324,0.25,1.0,query_1,['REAC:R-HSA-9669938']
6,REAC,REAC:R-HSA-9669938,Signaling by KIT in disease,1.378111433389784e-06,True,Signaling by KIT in disease,5,20,5,2324,0.25,1.0,query_1,['REAC:R-HSA-5663202']
7,REAC,REAC:R-HSA-177929,Signaling by EGFR,1.8334707263382482e-06,True,Signaling by EGFR,10,20,6,2324,0.3,0.6,query_1,['REAC:R-HSA-9006934']
8,REAC,REAC:R-HSA-4420097,VEGFA-VEGFR2 Pathway,5.842676636593298e-06,True,VEGFA-VEGFR2 Pathway,21,20,7,2324,0.35,0.3333333333333333,query_1,['REAC:R-HSA-194138']
9,REAC,REAC:R-HSA-194138,Signaling by VEGF,8.527009414750609e-06,True,Signaling by VEGF,22,20,7,2324,0.35,0.3181818181818182,query_1,['REAC:R-HSA-9006934']
10,REAC,REAC:R-HSA-1227986,Signaling by ERBB2,1.4750286970719356e-05,True,Signaling by ERBB2,13,20,6,2324,0.3,0.46153846153846156,query_1,['REAC:R-HSA-9006934']
11,REAC,REAC:R-HSA-1643685,Disease,5.905497237587295e-05,True,Disease,216,20,13,2324,0.65,0.06018518518518518,query_1,['REAC:0000000']
12,REAC,REAC:R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,7.593272389613876e-05,True,Signaling by Non-Receptor Tyrosine Kinases,8,20,5,2324,0.25,0.625,query_1,['REAC:R-HSA-162582']
13,REAC,REAC:R-HSA-8848021,Signaling by PTK6,7.593272389613876e-05,True,Signaling by PTK6,8,20,5,2324,0.25,0.625,query_1,['REAC:R-HSA-9006927']
14,REAC,REAC:R-HSA-1266738,Developmental Biology,0.00013568598500584973,True,Developmental Biology,182,20,12,2324,0.6,0.06593406593406594,query_1,['REAC:0000000']
15,REAC,REAC:R-HSA-9665348,Signaling by ERBB2 ECD mutants,0.00019982615784151916,True,Signaling by ERBB2 ECD mutants,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-1227990']
16,REAC,REAC:R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,0.00019982615784151916,True,Signaling by Ligand-Responsive EGFR Variants in Cancer,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-1643713']
17,REAC,REAC:R-HSA-1643713,Signaling by EGFR in Cancer,0.00019982615784151916,True,Signaling by EGFR in Cancer,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-5663202']
18,REAC,REAC:R-HSA-5637812,Signaling by EGFRvIII in Cancer,0.00019982615784151916,True,Signaling by EGFRvIII in Cancer,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-1643713']
19,REAC,REAC:R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.00019982615784151916,True,Constitutive Signaling by EGFRvIII,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-5637812']
20,REAC,REAC:R-HSA-180292,GAB1 signalosome,0.00019982615784151916,True,GAB1 signalosome,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-177929']
21,REAC,REAC:R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.00019982615784151916,True,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,4,20,4,2324,0.2,1.0,query_1,['REAC:R-HSA-5637815']
22,REAC,REAC:R-HSA-449147,Signaling by Interleukins,0.00021717991512430588,True,Signaling by Interleukins,53,20,8,2324,0.4,0.1509433962264151,query_1,['REAC:R-HSA-1280215']
23,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,0.00032125177807008367,True,ESR-mediated signaling,20,20,6,2324,0.3,0.3,query_1,['REAC:R-HSA-9006931']
24,REAC,REAC:R-HSA-157118,Signaling by NOTCH,0.0003894087675124555,True,Signaling by NOTCH,36,20,7,2324,0.35,0.19444444444444445,query_1,['REAC:R-HSA-162582']
25,REAC,REAC:R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,0.0009936183434740337,True,Signaling by PDGFRA extracellular domain mutants,5,20,4,2324,0.2,0.8,query_1,['REAC:R-HSA-9671555']
26,REAC,REAC:R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",0.0009936183434740337,True,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",5,20,4,2324,0.2,0.8,query_1,['REAC:R-HSA-9671555']
27,REAC,REAC:R-HSA-168256,Immune System,0.0015220863500191102,True,Immune System,224,20,12,2324,0.6,0.05357142857142857,query_1,['REAC:0000000']
28,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,0.002375748929544554,True,MAPK family signaling cascades,46,20,7,2324,0.35,0.15217391304347827,query_1,['REAC:R-HSA-162582']
29,REAC,REAC:R-HSA-9671555,Signaling by PDGFR in disease,0.002964406833676367,True,Signaling by PDGFR in disease,6,20,4,2324,0.2,0.6666666666666666,query_1,['REAC:R-HSA-5663202']
30,REAC,REAC:R-HSA-9664565,Signaling by ERBB2 KD Mutants,0.002964406833676367,True,Signaling by ERBB2 KD Mutants,6,20,4,2324,0.2,0.6666666666666666,query_1,['REAC:R-HSA-1227990']
31,REAC,REAC:R-HSA-186763,Downstream signal transduction,0.002964406833676367,True,Downstream signal transduction,6,20,4,2324,0.2,0.6666666666666666,query_1,['REAC:R-HSA-186797']
32,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,0.0037565413780331746,True,Signaling by Nuclear Receptors,29,20,6,2324,0.3,0.20689655172413793,query_1,['REAC:R-HSA-162582']
33,REAC,REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,0.003920523877248184,True,Fc epsilon receptor (FCERI) signaling,15,20,5,2324,0.25,0.3333333333333333,query_1,['REAC:R-HSA-168249']
34,REAC,REAC:R-HSA-9012852,Signaling by NOTCH3,0.003920523877248184,True,Signaling by NOTCH3,15,20,5,2324,0.25,0.3333333333333333,query_1,['REAC:R-HSA-157118']
35,REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",0.0057621306422014915,True,"Platelet activation, signaling and aggregation",31,20,6,2324,0.3,0.1935483870967742,query_1,['REAC:R-HSA-109582']
