,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:R-HSA-109582,Hemostasis,3.2627277511110937e-07,True,Hemostasis,96,20,11,2762,0.55,0.11458333333333333,query_1,['REAC:0000000']
1,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,4.281921686624417e-07,True,Diseases of signal transduction by growth factor receptors and second messengers,70,20,10,2762,0.5,0.14285714285714285,query_1,['REAC:R-HSA-1643685']
2,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,6.461559761884575e-06,True,Signaling by Receptor Tyrosine Kinases,91,20,10,2762,0.5,0.10989010989010989,query_1,['REAC:R-HSA-162582']
3,REAC,REAC:R-HSA-162582,Signal Transduction,7.919889141220835e-06,True,Signal Transduction,418,20,16,2762,0.8,0.03827751196172249,query_1,['REAC:0000000']
4,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,0.00021985970410492121,True,ESR-mediated signaling,22,20,6,2762,0.3,0.2727272727272727,query_1,['REAC:R-HSA-9006931']
5,REAC,REAC:R-HSA-1643685,Disease,0.0003565185546787939,True,Disease,234,20,12,2762,0.6,0.05128205128205128,query_1,['REAC:0000000']
6,REAC,REAC:R-HSA-177929,Signaling by EGFR,0.000445607874846246,True,Signaling by EGFR,12,20,5,2762,0.25,0.4166666666666667,query_1,['REAC:R-HSA-9006934']
7,REAC,REAC:R-HSA-1266738,Developmental Biology,0.00045007251519020634,True,Developmental Biology,185,20,11,2762,0.55,0.05945945945945946,query_1,['REAC:0000000']
8,REAC,REAC:R-HSA-1227986,Signaling by ERBB2,0.0007208255906897471,True,Signaling by ERBB2,13,20,5,2762,0.25,0.38461538461538464,query_1,['REAC:R-HSA-9006934']
9,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,0.0009966704784524628,True,Intracellular signaling by second messengers,48,20,7,2762,0.35,0.14583333333333334,query_1,['REAC:R-HSA-162582']
10,REAC,REAC:R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.0011161931205595766,True,VEGFA-VEGFR2 Pathway,14,20,5,2762,0.25,0.35714285714285715,query_1,['REAC:R-HSA-194138']
11,REAC,REAC:R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,0.00135743859626426,True,SUMO E3 ligases SUMOylate target proteins,29,20,6,2762,0.3,0.20689655172413793,query_1,['REAC:R-HSA-2990846']
12,REAC,REAC:R-HSA-2990846,SUMOylation,0.0016893717551816282,True,SUMOylation,30,20,6,2762,0.3,0.2,query_1,['REAC:R-HSA-597592']
13,REAC,REAC:R-HSA-194138,Signaling by VEGF,0.002413259756087769,True,Signaling by VEGF,16,20,5,2762,0.25,0.3125,query_1,['REAC:R-HSA-9006934']
14,REAC,REAC:R-HSA-157118,Signaling by NOTCH,0.0031099701213801747,True,Signaling by NOTCH,33,20,6,2762,0.3,0.18181818181818182,query_1,['REAC:R-HSA-162582']
15,REAC,REAC:R-HSA-168249,Innate Immune System,0.003539629158384224,True,Innate Immune System,126,20,9,2762,0.45,0.07142857142857142,query_1,['REAC:R-HSA-168256']
16,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,0.003759849065391086,True,Signaling by Nuclear Receptors,34,20,6,2762,0.3,0.17647058823529413,query_1,['REAC:R-HSA-162582']
17,REAC,REAC:R-HSA-166520,Signaling by NTRKs,0.008411109632742253,True,Signaling by NTRKs,20,20,5,2762,0.25,0.25,query_1,['REAC:R-HSA-9006934']
18,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,0.008922902343713311,True,PIP3 activates AKT signaling,39,20,6,2762,0.3,0.15384615384615385,query_1,['REAC:R-HSA-9006925']
19,REAC,REAC:R-HSA-5663205,Infectious disease,0.012396202764413406,True,Infectious disease,103,20,8,2762,0.4,0.07766990291262135,query_1,['REAC:R-HSA-1643685']
20,REAC,REAC:R-HSA-212436,Generic Transcription Pathway,0.017856529283523093,True,Generic Transcription Pathway,203,20,10,2762,0.5,0.04926108374384237,query_1,['REAC:R-HSA-73857']
21,REAC,REAC:R-HSA-6804758,Regulation of TP53 Activity through Acetylation,0.020446480955322303,True,Regulation of TP53 Activity through Acetylation,10,20,4,2762,0.2,0.4,query_1,['REAC:R-HSA-5633007']
22,REAC,REAC:R-HSA-9614085,FOXO-mediated transcription,0.031980971148580464,True,FOXO-mediated transcription,11,20,4,2762,0.2,0.36363636363636365,query_1,['REAC:R-HSA-212436']
23,REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,0.03992967851965382,True,RNA Polymerase II Transcription,221,20,10,2762,0.5,0.04524886877828054,query_1,['REAC:R-HSA-74160']
24,REAC,REAC:R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,0.04774865278544757,True,Signaling by Non-Receptor Tyrosine Kinases,12,20,4,2762,0.2,0.3333333333333333,query_1,['REAC:R-HSA-162582']
25,REAC,REAC:R-HSA-8848021,Signaling by PTK6,0.04774865278544757,True,Signaling by PTK6,12,20,4,2762,0.2,0.3333333333333333,query_1,['REAC:R-HSA-9006927']
