,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,4.34361292359873e-11,True,Diseases of signal transduction by growth factor receptors and second messengers,123,20,12,5559,0.6,0.0975609756097561,query_1,['REAC:R-HSA-1643685']
1,REAC,REAC:R-HSA-1643685,Disease,6.265437539968655e-10,True,Disease,458,20,16,5559,0.8,0.034934497816593885,query_1,['REAC:0000000']
2,REAC,REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,2.5093914653334686e-08,True,Fc epsilon receptor (FCERI) signaling,41,20,8,5559,0.4,0.1951219512195122,query_1,['REAC:R-HSA-168249']
3,REAC,REAC:R-HSA-168249,Innate Immune System,3.9762728210740225e-08,True,Innate Immune System,287,20,13,5559,0.65,0.04529616724738676,query_1,['REAC:R-HSA-168256']
4,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,1.745302478502162e-07,True,Signaling by Receptor Tyrosine Kinases,178,20,11,5559,0.55,0.06179775280898876,query_1,['REAC:R-HSA-162582']
5,REAC,REAC:R-HSA-449147,Signaling by Interleukins,2.4218787669449136e-07,True,Signaling by Interleukins,129,20,10,5559,0.5,0.07751937984496124,query_1,['REAC:R-HSA-1280215']
6,REAC,REAC:R-HSA-8939211,ESR-mediated signaling,3.112286929274372e-07,True,ESR-mediated signaling,55,20,8,5559,0.4,0.14545454545454545,query_1,['REAC:R-HSA-9006931']
7,REAC,REAC:R-HSA-1266738,Developmental Biology,4.091120646218976e-07,True,Developmental Biology,344,20,13,5559,0.65,0.0377906976744186,query_1,['REAC:0000000']
8,REAC,REAC:R-HSA-162582,Signal Transduction,5.416591506647947e-07,True,Signal Transduction,862,20,17,5559,0.85,0.019721577726218097,query_1,['REAC:0000000']
9,REAC,REAC:R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,9.764392893453213e-07,True,Signaling by Ligand-Responsive EGFR Variants in Cancer,8,20,5,5559,0.25,0.625,query_1,['REAC:R-HSA-1643713']
10,REAC,REAC:R-HSA-1643713,Signaling by EGFR in Cancer,9.764392893453213e-07,True,Signaling by EGFR in Cancer,8,20,5,5559,0.25,0.625,query_1,['REAC:R-HSA-5663202']
11,REAC,REAC:R-HSA-1236382,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,9.764392893453213e-07,True,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,8,20,5,5559,0.25,0.625,query_1,['REAC:R-HSA-5637815']
12,REAC,REAC:R-HSA-5654741,Signaling by FGFR3,9.764392893453213e-07,True,Signaling by FGFR3,8,20,5,5559,0.25,0.625,query_1,['REAC:R-HSA-190236']
13,REAC,REAC:R-HSA-5663205,Infectious disease,2.0735589374061404e-06,True,Infectious disease,223,20,11,5559,0.55,0.04932735426008968,query_1,['REAC:R-HSA-1643685']
14,REAC,REAC:R-HSA-5654743,Signaling by FGFR4,4.374214423351272e-06,True,Signaling by FGFR4,10,20,5,5559,0.25,0.5,query_1,['REAC:R-HSA-190236']
15,REAC,REAC:R-HSA-9607240,FLT3 Signaling,4.374214423351272e-06,True,FLT3 Signaling,10,20,5,5559,0.25,0.5,query_1,['REAC:R-HSA-1280215']
16,REAC,REAC:R-HSA-5654736,Signaling by FGFR1,4.374214423351272e-06,True,Signaling by FGFR1,10,20,5,5559,0.25,0.5,query_1,['REAC:R-HSA-190236']
17,REAC,REAC:R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,6.1373803713236495e-06,True,Cytosolic sensors of pathogen-associated DNA ,24,20,6,5559,0.3,0.25,query_1,['REAC:R-HSA-168249']
18,REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,7.0590108220083214e-06,True,Signaling by Nuclear Receptors,80,20,8,5559,0.4,0.1,query_1,['REAC:R-HSA-162582']
19,REAC,REAC:R-HSA-9009391,Extra-nuclear estrogen signaling,8.001336319956578e-06,True,Extra-nuclear estrogen signaling,11,20,5,5559,0.25,0.45454545454545453,query_1,['REAC:R-HSA-8939211']
20,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,8.645709337443376e-06,True,PIP3 activates AKT signaling,82,20,8,5559,0.4,0.0975609756097561,query_1,['REAC:R-HSA-9006925']
21,REAC,REAC:R-HSA-168256,Immune System,8.98680197800865e-06,True,Immune System,554,20,14,5559,0.7,0.02527075812274368,query_1,['REAC:0000000']
22,REAC,REAC:R-HSA-202424,Downstream TCR signaling,1.045273265537244e-05,True,Downstream TCR signaling,26,20,6,5559,0.3,0.23076923076923078,query_1,['REAC:R-HSA-202403']
23,REAC,REAC:R-HSA-1280215,Cytokine Signaling in Immune system,1.2437075380964367e-05,True,Cytokine Signaling in Immune system,191,20,10,5559,0.5,0.05235602094240838,query_1,['REAC:R-HSA-168256']
24,REAC,REAC:R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,1.341012033950505e-05,True,Toll Like Receptor 3 (TLR3) Cascade,27,20,6,5559,0.3,0.2222222222222222,query_1,['REAC:R-HSA-168898']
25,REAC,REAC:R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,1.703045624882772e-05,True,Toll Like Receptor 10 (TLR10) Cascade,28,20,6,5559,0.3,0.21428571428571427,query_1,['REAC:R-HSA-168898']
26,REAC,REAC:R-HSA-975871,MyD88 cascade initiated on plasma membrane,1.703045624882772e-05,True,MyD88 cascade initiated on plasma membrane,28,20,6,5559,0.3,0.21428571428571427,query_1,"['REAC:R-HSA-168142', 'REAC:R-HSA-168176']"
27,REAC,REAC:R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,1.703045624882772e-05,True,Toll Like Receptor 5 (TLR5) Cascade,28,20,6,5559,0.3,0.21428571428571427,query_1,['REAC:R-HSA-168898']
28,REAC,REAC:R-HSA-166166,MyD88-independent TLR4 cascade ,2.67253040951019e-05,True,MyD88-independent TLR4 cascade ,30,20,6,5559,0.3,0.2,query_1,['REAC:R-HSA-166016']
29,REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",2.67253040951019e-05,True,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",30,20,6,5559,0.3,0.2,query_1,['REAC:R-HSA-199418']
30,REAC,REAC:R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling ,2.67253040951019e-05,True,TRIF(TICAM1)-mediated TLR4 signaling ,30,20,6,5559,0.3,0.2,query_1,['REAC:R-HSA-166166']
31,REAC,REAC:R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,3.306756996841243e-05,True,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,31,20,6,5559,0.3,0.1935483870967742,query_1,['REAC:R-HSA-975155']
32,REAC,REAC:R-HSA-975155,MyD88 dependent cascade initiated on endosome,3.306756996841243e-05,True,MyD88 dependent cascade initiated on endosome,31,20,6,5559,0.3,0.1935483870967742,query_1,"['REAC:R-HSA-168138', 'REAC:R-HSA-168181']"
33,REAC,REAC:R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,3.306756996841243e-05,True,Toll Like Receptor 7/8 (TLR7/8) Cascade,31,20,6,5559,0.3,0.1935483870967742,query_1,['REAC:R-HSA-168898']
34,REAC,REAC:R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,3.44387328422133e-05,True,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,14,20,5,5559,0.25,0.35714285714285715,query_1,['REAC:R-HSA-212436']
35,REAC,REAC:R-HSA-9006925,Intracellular signaling by second messengers,4.724402521922267e-05,True,Intracellular signaling by second messengers,101,20,8,5559,0.4,0.07920792079207921,query_1,['REAC:R-HSA-162582']
36,REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,4.9527299818056675e-05,True,Negative regulation of the PI3K/AKT network,33,20,6,5559,0.3,0.18181818181818182,query_1,['REAC:R-HSA-1257604']
37,REAC,REAC:R-HSA-5654738,Signaling by FGFR2,5.154174212003337e-05,True,Signaling by FGFR2,15,20,5,5559,0.25,0.3333333333333333,query_1,['REAC:R-HSA-190236']
38,REAC,REAC:R-HSA-74160,Gene expression (Transcription),5.2914445123417545e-05,True,Gene expression (Transcription),505,20,13,5559,0.65,0.02574257425742574,query_1,['REAC:0000000']
39,REAC,REAC:R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,6.0009935593060084e-05,True,Toll Like Receptor TLR6:TLR2 Cascade,34,20,6,5559,0.3,0.17647058823529413,query_1,['REAC:R-HSA-181438']
40,REAC,REAC:R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,6.0009935593060084e-05,True,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,34,20,6,5559,0.3,0.17647058823529413,query_1,"['REAC:R-HSA-166016', 'REAC:R-HSA-168179', 'REAC:R-HSA-168188']"
41,REAC,REAC:R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,6.0009935593060084e-05,True,Toll Like Receptor 9 (TLR9) Cascade,34,20,6,5559,0.3,0.17647058823529413,query_1,['REAC:R-HSA-168898']
42,REAC,REAC:R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,7.226878031582799e-05,True,Toll Like Receptor 2 (TLR2) Cascade,35,20,6,5559,0.3,0.17142857142857143,query_1,['REAC:R-HSA-168898']
43,REAC,REAC:R-HSA-202403,TCR signaling,7.226878031582799e-05,True,TCR signaling,35,20,6,5559,0.3,0.17142857142857143,query_1,['REAC:R-HSA-1280218']
44,REAC,REAC:R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,7.226878031582799e-05,True,Toll Like Receptor TLR1:TLR2 Cascade,35,20,6,5559,0.3,0.17142857142857143,query_1,['REAC:R-HSA-181438']
45,REAC,REAC:R-HSA-2262752,Cellular responses to stress,7.335292381018869e-05,True,Cellular responses to stress,161,20,9,5559,0.45,0.055900621118012424,query_1,['REAC:R-HSA-8953897']
46,REAC,REAC:R-HSA-8953897,Cellular responses to external stimuli,7.335292381018869e-05,True,Cellular responses to external stimuli,161,20,9,5559,0.45,0.055900621118012424,query_1,['REAC:0000000']
47,REAC,REAC:R-HSA-5621575,CD209 (DC-SIGN) signaling,9.100068128769637e-05,True,CD209 (DC-SIGN) signaling,6,20,4,5559,0.2,0.6666666666666666,query_1,['REAC:R-HSA-5621481']
48,REAC,REAC:R-HSA-212436,Generic Transcription Pathway,0.00010436180273878531,True,Generic Transcription Pathway,419,20,12,5559,0.6,0.028639618138424822,query_1,['REAC:R-HSA-73857']
49,REAC,REAC:R-HSA-168928,DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.00010572924862627508,True,DDX58/IFIH1-mediated induction of interferon-alpha/beta,17,20,5,5559,0.25,0.29411764705882354,query_1,['REAC:R-HSA-168249']
50,REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,0.00016905318912010885,True,Toll Like Receptor 4 (TLR4) Cascade,40,20,6,5559,0.3,0.15,query_1,['REAC:R-HSA-168898']
51,REAC,REAC:R-HSA-190236,Signaling by FGFR,0.0001977837435212071,True,Signaling by FGFR,19,20,5,5559,0.25,0.2631578947368421,query_1,['REAC:R-HSA-9006934']
52,REAC,REAC:R-HSA-177929,Signaling by EGFR,0.0001977837435212071,True,Signaling by EGFR,19,20,5,5559,0.25,0.2631578947368421,query_1,['REAC:R-HSA-9006934']
53,REAC,REAC:R-HSA-912631,Regulation of signaling by CBL,0.0002118456018812269,True,Regulation of signaling by CBL,7,20,4,5559,0.2,0.5714285714285714,query_1,['REAC:R-HSA-512988']
54,REAC,REAC:R-HSA-9682385,FLT3 signaling in disease,0.0002118456018812269,True,FLT3 signaling in disease,7,20,4,5559,0.2,0.5714285714285714,query_1,['REAC:R-HSA-5663202']
55,REAC,REAC:R-HSA-5637810,Constitutive Signaling by EGFRvIII,0.0002118456018812269,True,Constitutive Signaling by EGFRvIII,7,20,4,5559,0.2,0.5714285714285714,query_1,['REAC:R-HSA-5637812']
56,REAC,REAC:R-HSA-5637812,Signaling by EGFRvIII in Cancer,0.0002118456018812269,True,Signaling by EGFRvIII in Cancer,7,20,4,5559,0.2,0.5714285714285714,query_1,['REAC:R-HSA-1643713']
57,REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,0.00029851777333315374,True,RNA Polymerase II Transcription,459,20,12,5559,0.6,0.026143790849673203,query_1,['REAC:R-HSA-74160']
58,REAC,REAC:R-HSA-1236394,Signaling by ERBB4,0.00034456330126120027,True,Signaling by ERBB4,21,20,5,5559,0.25,0.23809523809523808,query_1,['REAC:R-HSA-9006934']
59,REAC,REAC:R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,0.00034456330126120027,True,Constitutive Signaling by Aberrant PI3K in Cancer,21,20,5,5559,0.25,0.23809523809523808,query_1,['REAC:R-HSA-2219528']
60,REAC,REAC:R-HSA-450294,MAP kinase activation,0.00044490044187671786,True,MAP kinase activation,22,20,5,5559,0.25,0.22727272727272727,query_1,"['REAC:R-HSA-166058', 'REAC:R-HSA-168164', 'REAC:R-HSA-448424', 'REAC:R-HSA-937061', 'REAC:R-HSA-975138', 'REAC:R-HSA-975871']"
61,REAC,REAC:R-HSA-168898,Toll-like Receptor Cascades,0.0005311602901810585,True,Toll-like Receptor Cascades,48,20,6,5559,0.3,0.125,query_1,['REAC:R-HSA-168249']
62,REAC,REAC:R-HSA-448424,Interleukin-17 signaling,0.0011013344697424566,True,Interleukin-17 signaling,26,20,5,5559,0.25,0.19230769230769232,query_1,['REAC:R-HSA-449147']
63,REAC,REAC:R-HSA-5683057,MAPK family signaling cascades,0.0013706263731385416,True,MAPK family signaling cascades,98,20,7,5559,0.35,0.07142857142857142,query_1,['REAC:R-HSA-162582']
64,REAC,REAC:R-HSA-2559583,Cellular Senescence,0.0017142489083942758,True,Cellular Senescence,58,20,6,5559,0.3,0.10344827586206896,query_1,['REAC:R-HSA-2262752']
