,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,7.241776993045192e-06,True,Pathways in cancer,184,17,10,2325,0.5882352941176471,0.05434782608695652,query_1,[]
1,kegg_pathways_v1,KEGG:HSA04920,Adipocytokine signaling pathway,2.141659406447761e-05,True,Adipocytokine signaling pathway,22,17,5,2325,0.29411764705882354,0.22727272727272727,query_1,[]
2,kegg_pathways_v1,KEGG:HSA05207,Chemical carcinogenesis - receptor activation,0.00011973997994491726,True,Chemical carcinogenesis - receptor activation,56,17,6,2325,0.35294117647058826,0.10714285714285714,query_1,[]
3,kegg_pathways_v1,KEGG:HSA04931,Insulin resistance,0.0008026317020027448,True,Insulin resistance,44,17,5,2325,0.29411764705882354,0.11363636363636363,query_1,[]
4,kegg_pathways_v1,KEGG:HSA04915,Estrogen signaling pathway,0.0011189438288917027,True,Estrogen signaling pathway,47,17,5,2325,0.29411764705882354,0.10638297872340426,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05140,Leishmaniasis,0.00151781741680769,True,Leishmaniasis,24,17,4,2325,0.23529411764705882,0.16666666666666666,query_1,[]
6,kegg_pathways_v1,KEGG:HSA04657,IL-17 signaling pathway,0.00151781741680769,True,IL-17 signaling pathway,24,17,4,2325,0.23529411764705882,0.16666666666666666,query_1,[]
7,kegg_pathways_v1,KEGG:HSA04668,TNF signaling pathway,0.002116297194057742,True,TNF signaling pathway,26,17,4,2325,0.23529411764705882,0.15384615384615385,query_1,[]
8,kegg_pathways_v1,KEGG:HSA04625,C-type lectin receptor signaling pathway,0.00381006932777906,True,C-type lectin receptor signaling pathway,30,17,4,2325,0.23529411764705882,0.13333333333333333,query_1,[]
9,kegg_pathways_v1,KEGG:HSA05417,Lipid and atherosclerosis,0.004082062896794341,True,Lipid and atherosclerosis,61,17,5,2325,0.29411764705882354,0.08196721311475409,query_1,[]
10,kegg_pathways_v1,KEGG:HSA05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,0.006332261289656696,True,PD-L1 expression and PD-1 checkpoint pathway in cancer,34,17,4,2325,0.23529411764705882,0.11764705882352941,query_1,[]
11,kegg_pathways_v1,KEGG:HSA05030,Cocaine addiction,0.00708489898367053,True,Cocaine addiction,13,17,3,2325,0.17647058823529413,0.23076923076923078,query_1,[]
12,kegg_pathways_v1,KEGG:HSA04932,Non-alcoholic fatty liver disease,0.007117131587654014,True,Non-alcoholic fatty liver disease,35,17,4,2325,0.23529411764705882,0.11428571428571428,query_1,[]
13,kegg_pathways_v1,KEGG:HSA04211,Longevity regulating pathway,0.007117131587654014,True,Longevity regulating pathway,35,17,4,2325,0.23529411764705882,0.11428571428571428,query_1,[]
14,kegg_pathways_v1,KEGG:HSA04659,Th17 cell differentiation,0.008896598337058194,True,Th17 cell differentiation,37,17,4,2325,0.23529411764705882,0.10810810810810811,query_1,[]
15,kegg_pathways_v1,KEGG:HSA05222,Small cell lung cancer,0.009898457610437252,True,Small cell lung cancer,38,17,4,2325,0.23529411764705882,0.10526315789473684,query_1,[]
16,kegg_pathways_v1,KEGG:HSA01522,Endocrine resistance,0.010980007532746316,True,Endocrine resistance,39,17,4,2325,0.23529411764705882,0.10256410256410256,query_1,[]
17,kegg_pathways_v1,KEGG:HSA04210,Apoptosis,0.012145023523352564,True,Apoptosis,40,17,4,2325,0.23529411764705882,0.1,query_1,[]
18,kegg_pathways_v1,KEGG:HSA05321,Inflammatory bowel disease,0.013685107244719118,True,Inflammatory bowel disease,16,17,3,2325,0.17647058823529413,0.1875,query_1,[]
19,kegg_pathways_v1,KEGG:HSA04917,Prolactin signaling pathway,0.0165424489758956,True,Prolactin signaling pathway,17,17,3,2325,0.17647058823529413,0.17647058823529413,query_1,[]
20,kegg_pathways_v1,KEGG:HSA04137,Mitophagy - animal,0.023360164461558953,True,Mitophagy - animal,19,17,3,2325,0.17647058823529413,0.15789473684210525,query_1,[]
21,kegg_pathways_v1,KEGG:HSA04919,Thyroid hormone signaling pathway,0.024939768997293398,True,Thyroid hormone signaling pathway,48,17,4,2325,0.23529411764705882,0.08333333333333333,query_1,[]
22,kegg_pathways_v1,KEGG:HSA05224,Breast cancer,0.03407708086439966,True,Breast cancer,52,17,4,2325,0.23529411764705882,0.07692307692307693,query_1,[]
23,kegg_pathways_v1,KEGG:HSA05120,Epithelial cell signaling in Helicobacter pylori infection,0.03662386754125888,True,Epithelial cell signaling in Helicobacter pylori infection,22,17,3,2325,0.17647058823529413,0.13636363636363635,query_1,[]
24,kegg_pathways_v1,KEGG:HSA05133,Pertussis,0.03662386754125888,True,Pertussis,22,17,3,2325,0.17647058823529413,0.13636363636363635,query_1,[]
25,kegg_pathways_v1,KEGG:HSA05415,Diabetic cardiomyopathy,0.0366924195610536,True,Diabetic cardiomyopathy,53,17,4,2325,0.23529411764705882,0.07547169811320754,query_1,[]
26,kegg_pathways_v1,KEGG:HSA05167,Kaposi sarcoma-associated herpesvirus infection,0.045402314064665536,True,Kaposi sarcoma-associated herpesvirus infection,56,17,4,2325,0.23529411764705882,0.07142857142857142,query_1,[]
27,kegg_pathways_v1,KEGG:HSA04620,Toll-like receptor signaling pathway,0.04769958469194442,True,Toll-like receptor signaling pathway,24,17,3,2325,0.17647058823529413,0.125,query_1,[]
28,kegg_pathways_v1,KEGG:HSA05203,Viral carcinogenesis,0.048608243068134764,True,Viral carcinogenesis,57,17,4,2325,0.23529411764705882,0.07017543859649122,query_1,[]
