,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,1.8917956971975795e-06,True,Pathways in cancer,184,19,11,2325,0.5789473684210527,0.059782608695652176,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05224,Breast cancer,5.827911170193971e-06,True,Breast cancer,52,19,7,2325,0.3684210526315789,0.1346153846153846,query_1,[]
2,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,0.010909725307672986,True,Prostate cancer,35,19,4,2325,0.21052631578947367,0.11428571428571428,query_1,[]
3,kegg_pathways_v1,KEGG:HSA05206,MicroRNAs in cancer,0.011152389271792176,True,MicroRNAs in cancer,67,19,5,2325,0.2631578947368421,0.07462686567164178,query_1,[]
4,kegg_pathways_v1,KEGG:HSA01522,Endocrine resistance,0.016784585727086264,True,Endocrine resistance,39,19,4,2325,0.21052631578947367,0.10256410256410256,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05162,Measles,0.016784585727086264,True,Measles,39,19,4,2325,0.21052631578947367,0.10256410256410256,query_1,[]
6,kegg_pathways_v1,KEGG:HSA05165,Human papillomavirus infection,0.0250060649785739,True,Human papillomavirus infection,125,19,6,2325,0.3157894736842105,0.048,query_1,[]
7,kegg_pathways_v1,KEGG:HSA04115,p53 signaling pathway,0.026818042704688787,True,p53 signaling pathway,18,19,3,2325,0.15789473684210525,0.16666666666666666,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05160,Hepatitis C,0.0269898227766044,True,Hepatitis C,44,19,4,2325,0.21052631578947367,0.09090909090909091,query_1,[]
9,kegg_pathways_v1,KEGG:HSA04919,Thyroid hormone signaling pathway,0.037887861832584906,True,Thyroid hormone signaling pathway,48,19,4,2325,0.21052631578947367,0.08333333333333333,query_1,[]
