,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,8.227798467270597e-08,True,Pathways in cancer,127,27,14,1662,0.5185185185185185,0.11023622047244094,query_1,[]
1,kegg_pathways_v1,KEGG:HSA04151,PI3K-Akt signaling pathway,6.304967701882557e-07,True,PI3K-Akt signaling pathway,98,27,12,1662,0.4444444444444444,0.12244897959183673,query_1,[]
2,kegg_pathways_v1,KEGG:HSA05230,Central carbon metabolism in cancer,2.2328129742623548e-06,True,Central carbon metabolism in cancer,23,27,7,1662,0.25925925925925924,0.30434782608695654,query_1,[]
3,kegg_pathways_v1,KEGG:HSA04010,MAPK signaling pathway,3.655817790573022e-06,True,MAPK signaling pathway,70,27,10,1662,0.37037037037037035,0.14285714285714285,query_1,[]
4,kegg_pathways_v1,KEGG:HSA04014,Ras signaling pathway,4.289979478650918e-06,True,Ras signaling pathway,53,27,9,1662,0.3333333333333333,0.16981132075471697,query_1,[]
5,kegg_pathways_v1,KEGG:HSA01521,EGFR tyrosine kinase inhibitor resistance,7.749083515813936e-06,True,EGFR tyrosine kinase inhibitor resistance,27,27,7,1662,0.25925925925925924,0.25925925925925924,query_1,[]
6,kegg_pathways_v1,KEGG:HSA04015,Rap1 signaling pathway,2.0717252840280276e-05,True,Rap1 signaling pathway,63,27,9,1662,0.3333333333333333,0.14285714285714285,query_1,[]
7,kegg_pathways_v1,KEGG:HSA05218,Melanoma,2.832205661169204e-05,True,Melanoma,20,27,6,1662,0.2222222222222222,0.3,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05224,Breast cancer,9.786844983580528e-05,True,Breast cancer,38,27,7,1662,0.25925925925925924,0.18421052631578946,query_1,[]
9,kegg_pathways_v1,KEGG:HSA05225,Hepatocellular carcinoma,0.00020040280191332673,True,Hepatocellular carcinoma,42,27,7,1662,0.25925925925925924,0.16666666666666666,query_1,[]
10,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,0.00028565055265906974,True,Proteoglycans in cancer,63,27,8,1662,0.2962962962962963,0.12698412698412698,query_1,[]
11,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,0.00038872216949984735,True,Prostate cancer,30,27,6,1662,0.2222222222222222,0.2,query_1,[]
12,kegg_pathways_v1,KEGG:HSA04068,FoxO signaling pathway,0.0011936041286654672,True,FoxO signaling pathway,36,27,6,1662,0.2222222222222222,0.16666666666666666,query_1,[]
13,kegg_pathways_v1,KEGG:HSA04914,Progesterone-mediated oocyte maturation,0.002206404685180685,True,Progesterone-mediated oocyte maturation,24,27,5,1662,0.18518518518518517,0.20833333333333334,query_1,[]
14,kegg_pathways_v1,KEGG:HSA04550,Signaling pathways regulating pluripotency of stem cells,0.0026075233392038543,True,Signaling pathways regulating pluripotency of stem cells,41,27,6,1662,0.2222222222222222,0.14634146341463414,query_1,[]
15,kegg_pathways_v1,KEGG:HSA01522,Endocrine resistance,0.008156709696361692,True,Endocrine resistance,31,27,5,1662,0.18518518518518517,0.16129032258064516,query_1,[]
16,kegg_pathways_v1,KEGG:HSA05226,Gastric cancer,0.01490252621359465,True,Gastric cancer,35,27,5,1662,0.18518518518518517,0.14285714285714285,query_1,[]
17,kegg_pathways_v1,KEGG:HSA05214,Glioma,0.018741724440852203,True,Glioma,20,27,4,1662,0.14814814814814814,0.2,query_1,[]
18,kegg_pathways_v1,KEGG:HSA05221,Acute myeloid leukemia,0.022894530901756718,True,Acute myeloid leukemia,21,27,4,1662,0.14814814814814814,0.19047619047619047,query_1,[]
19,kegg_pathways_v1,KEGG:HSA05223,Non-small cell lung cancer,0.03312529628668218,True,Non-small cell lung cancer,23,27,4,1662,0.14814814814814814,0.17391304347826086,query_1,[]
20,kegg_pathways_v1,KEGG:HSA04110,Cell cycle,0.04627701599005232,True,Cell cycle,25,27,4,1662,0.14814814814814814,0.16,query_1,[]
21,kegg_pathways_v1,KEGG:HSA04115,p53 signaling pathway,0.048342299328247865,True,p53 signaling pathway,11,27,3,1662,0.1111111111111111,0.2727272727272727,query_1,[]
