,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05206,MicroRNAs in cancer,7.125936774155026e-12,True,MicroRNAs in cancer,58,136,25,1726,0.18382352941176472,0.43103448275862066,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05034,Alcoholism,2.6426766918653454e-09,True,Alcoholism,25,136,15,1726,0.11029411764705882,0.6,query_1,[]
2,kegg_pathways_v1,KEGG:HSA04010,MAPK signaling pathway,6.352726464887877e-09,True,MAPK signaling pathway,69,136,24,1726,0.17647058823529413,0.34782608695652173,query_1,[]
3,kegg_pathways_v1,KEGG:HSA04080,Neuroactive ligand-receptor interaction,6.984325738102979e-09,True,Neuroactive ligand-receptor interaction,75,136,25,1726,0.18382352941176472,0.3333333333333333,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,9.75508374689232e-09,True,Pathways in cancer,142,136,35,1726,0.25735294117647056,0.24647887323943662,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05223,Non-small cell lung cancer,8.390271952841098e-08,True,Non-small cell lung cancer,22,136,13,1726,0.09558823529411764,0.5909090909090909,query_1,[]
6,kegg_pathways_v1,KEGG:HSA04066,HIF-1 signaling pathway,8.390271952841098e-08,True,HIF-1 signaling pathway,22,136,13,1726,0.09558823529411764,0.5909090909090909,query_1,[]
7,kegg_pathways_v1,KEGG:HSA05203,Viral carcinogenesis,9.486116841001712e-08,True,Viral carcinogenesis,49,136,19,1726,0.13970588235294118,0.3877551020408163,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,3.132259377042211e-07,True,Proteoglycans in cancer,52,136,19,1726,0.13970588235294118,0.36538461538461536,query_1,[]
9,kegg_pathways_v1,KEGG:HSA01521,EGFR tyrosine kinase inhibitor resistance,3.144709021681132e-07,True,EGFR tyrosine kinase inhibitor resistance,20,136,12,1726,0.08823529411764706,0.6,query_1,[]
10,kegg_pathways_v1,KEGG:HSA04540,Gap junction,3.446192063925031e-07,True,Gap junction,28,136,14,1726,0.10294117647058823,0.5,query_1,[]
11,kegg_pathways_v1,KEGG:HSA04024,cAMP signaling pathway,5.29063980316878e-07,True,cAMP signaling pathway,59,136,20,1726,0.14705882352941177,0.3389830508474576,query_1,[]
12,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,6.847263779399e-07,True,Prostate cancer,21,136,12,1726,0.08823529411764706,0.5714285714285714,query_1,[]
13,kegg_pathways_v1,KEGG:HSA04014,Ras signaling pathway,7.780130153088817e-07,True,Ras signaling pathway,49,136,18,1726,0.1323529411764706,0.3673469387755102,query_1,[]
14,kegg_pathways_v1,KEGG:HSA04062,Chemokine signaling pathway,8.65205731605951e-07,True,Chemokine signaling pathway,44,136,17,1726,0.125,0.38636363636363635,query_1,[]
15,kegg_pathways_v1,KEGG:HSA05031,Amphetamine addiction,1.1679060734845704e-06,True,Amphetamine addiction,18,136,11,1726,0.08088235294117647,0.6111111111111112,query_1,[]
16,kegg_pathways_v1,KEGG:HSA04020,Calcium signaling pathway,1.916022088357711e-06,True,Calcium signaling pathway,69,136,21,1726,0.15441176470588236,0.30434782608695654,query_1,[]
17,kegg_pathways_v1,KEGG:HSA05219,Bladder cancer,5.952114386811014e-06,True,Bladder cancer,13,136,9,1726,0.0661764705882353,0.6923076923076923,query_1,[]
18,kegg_pathways_v1,KEGG:HSA04151,PI3K-Akt signaling pathway,1.6390187261446086e-05,True,PI3K-Akt signaling pathway,112,136,26,1726,0.19117647058823528,0.23214285714285715,query_1,[]
