,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA04080,Neuroactive ligand-receptor interaction,6.032858780325689e-09,True,Neuroactive ligand-receptor interaction,100,176,29,2299,0.16477272727272727,0.29,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05033,Nicotine addiction,1.3218071898556794e-08,True,Nicotine addiction,14,176,11,2299,0.0625,0.7857142857142857,query_1,[]
2,kegg_pathways_v1,KEGG:HSA04210,Apoptosis,3.069854296725902e-05,True,Apoptosis,38,176,14,2299,0.07954545454545454,0.3684210526315789,query_1,[]
3,kegg_pathways_v1,KEGG:HSA05223,Non-small cell lung cancer,7.63377284497107e-05,True,Non-small cell lung cancer,25,176,11,2299,0.0625,0.44,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05230,Central carbon metabolism in cancer,0.00010248676536115654,True,Central carbon metabolism in cancer,21,176,10,2299,0.056818181818181816,0.47619047619047616,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05203,Viral carcinogenesis,0.0001329422199769315,True,Viral carcinogenesis,48,176,15,2299,0.08522727272727272,0.3125,query_1,[]
6,kegg_pathways_v1,KEGG:HSA04152,AMPK signaling pathway,0.00023862408743361048,True,AMPK signaling pathway,50,176,15,2299,0.08522727272727272,0.3,query_1,[]
7,kegg_pathways_v1,KEGG:HSA04613,Neutrophil extracellular trap formation,0.0002709546004618102,True,Neutrophil extracellular trap formation,33,176,12,2299,0.06818181818181818,0.36363636363636365,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05206,MicroRNAs in cancer,0.0006364344458758558,True,MicroRNAs in cancer,67,176,17,2299,0.09659090909090909,0.2537313432835821,query_1,[]
9,kegg_pathways_v1,KEGG:HSA04014,Ras signaling pathway,0.0007923304079244977,True,Ras signaling pathway,68,176,17,2299,0.09659090909090909,0.25,query_1,[]
