,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05163,Human cytomegalovirus infection,4.2538214884354487e-17,True,Human cytomegalovirus infection,47,20,14,1726,0.7,0.2978723404255319,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,1.415414124200494e-16,True,Pathways in cancer,142,20,18,1726,0.9,0.1267605633802817,query_1,[]
2,kegg_pathways_v1,KEGG:HSA04062,Chemokine signaling pathway,1.5665087490190056e-15,True,Chemokine signaling pathway,44,20,13,1726,0.65,0.29545454545454547,query_1,[]
3,kegg_pathways_v1,KEGG:HSA04935,"Growth hormone synthesis, secretion and action",2.358138135834496e-15,True,"Growth hormone synthesis, secretion and action",33,20,12,1726,0.6,0.36363636363636365,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,7.919058047549531e-14,True,Prostate cancer,21,20,10,1726,0.5,0.47619047619047616,query_1,[]
5,kegg_pathways_v1,KEGG:HSA04926,Relaxin signaling pathway,2.4133144170240034e-13,True,Relaxin signaling pathway,33,20,11,1726,0.55,0.3333333333333333,query_1,[]
6,kegg_pathways_v1,KEGG:HSA05212,Pancreatic cancer,4.082122387091934e-13,True,Pancreatic cancer,16,20,9,1726,0.45,0.5625,query_1,[]
7,kegg_pathways_v1,KEGG:HSA01522,Endocrine resistance,5.152111260167492e-13,True,Endocrine resistance,35,20,11,1726,0.55,0.3142857142857143,query_1,[]
8,kegg_pathways_v1,KEGG:HSA05207,Chemical carcinogenesis - receptor activation,5.716687944097629e-13,True,Chemical carcinogenesis - receptor activation,49,20,12,1726,0.6,0.24489795918367346,query_1,[]
9,kegg_pathways_v1,KEGG:HSA05161,Hepatitis B,2.785827117503053e-12,True,Hepatitis B,40,20,11,1726,0.55,0.275,query_1,[]
10,kegg_pathways_v1,KEGG:HSA04015,Rap1 signaling pathway,6.636977586655334e-12,True,Rap1 signaling pathway,59,20,12,1726,0.6,0.2033898305084746,query_1,[]
11,kegg_pathways_v1,KEGG:HSA04066,HIF-1 signaling pathway,1.7141444971241808e-11,True,HIF-1 signaling pathway,22,20,9,1726,0.45,0.4090909090909091,query_1,[]
12,kegg_pathways_v1,KEGG:HSA04211,Longevity regulating pathway,2.799757468882198e-11,True,Longevity regulating pathway,23,20,9,1726,0.45,0.391304347826087,query_1,[]
13,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,6.862644250390432e-11,True,Proteoglycans in cancer,52,20,11,1726,0.55,0.21153846153846154,query_1,[]
14,kegg_pathways_v1,KEGG:HSA04928,"Parathyroid hormone synthesis, secretion and action",9.688998310732734e-11,True,"Parathyroid hormone synthesis, secretion and action",38,20,10,1726,0.5,0.2631578947368421,query_1,[]
