,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,6.438014613687538e-10,True,Pathways in cancer,70,20,16,776,0.8,0.22857142857142856,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,1.2693317951543844e-09,True,Prostate cancer,15,20,10,776,0.5,0.6666666666666666,query_1,[]
2,kegg_pathways_v1,KEGG:HSA01521,EGFR tyrosine kinase inhibitor resistance,2.1237662431921363e-08,True,EGFR tyrosine kinase inhibitor resistance,13,20,9,776,0.45,0.6923076923076923,query_1,[]
3,kegg_pathways_v1,KEGG:HSA05165,Human papillomavirus infection,1.3373059744460562e-07,True,Human papillomavirus infection,62,20,14,776,0.7,0.22580645161290322,query_1,[]
4,kegg_pathways_v1,KEGG:HSA04068,FoxO signaling pathway,6.853068809573523e-07,True,FoxO signaling pathway,17,20,9,776,0.45,0.5294117647058824,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05224,Breast cancer,3.0847673982622e-06,True,Breast cancer,27,20,10,776,0.5,0.37037037037037035,query_1,[]
6,kegg_pathways_v1,KEGG:HSA05213,Endometrial cancer,5.528457919135381e-06,True,Endometrial cancer,14,20,8,776,0.4,0.5714285714285714,query_1,[]
7,kegg_pathways_v1,KEGG:HSA05225,Hepatocellular carcinoma,7.862247930970127e-06,True,Hepatocellular carcinoma,21,20,9,776,0.45,0.42857142857142855,query_1,[]
8,kegg_pathways_v1,KEGG:HSA04151,PI3K-Akt signaling pathway,9.242358924476055e-06,True,PI3K-Akt signaling pathway,66,20,13,776,0.65,0.19696969696969696,query_1,[]
9,kegg_pathways_v1,KEGG:HSA04935,"Growth hormone synthesis, secretion and action",1.1681172487603038e-05,True,"Growth hormone synthesis, secretion and action",15,20,8,776,0.4,0.5333333333333333,query_1,[]
10,kegg_pathways_v1,KEGG:HSA05010,Alzheimer disease,4.4020626394418155e-05,True,Alzheimer disease,34,20,10,776,0.5,0.29411764705882354,query_1,[]
11,kegg_pathways_v1,KEGG:HSA04510,Focal adhesion,0.00011270867344613452,True,Focal adhesion,37,20,10,776,0.5,0.2702702702702703,query_1,[]
12,kegg_pathways_v1,KEGG:HSA04150,mTOR signaling pathway,0.00011582512054206421,True,mTOR signaling pathway,27,20,9,776,0.45,0.3333333333333333,query_1,[]
13,kegg_pathways_v1,KEGG:HSA05160,Hepatitis C,0.00012967363682627446,True,Hepatitis C,19,20,8,776,0.4,0.42105263157894735,query_1,[]
14,kegg_pathways_v1,KEGG:HSA05212,Pancreatic cancer,0.00017678286575032327,True,Pancreatic cancer,8,20,6,776,0.3,0.75,query_1,[]
15,kegg_pathways_v1,KEGG:HSA04916,Melanogenesis,0.0001858503233488441,True,Melanogenesis,13,20,7,776,0.35,0.5384615384615384,query_1,[]
16,kegg_pathways_v1,KEGG:HSA05210,Colorectal cancer,0.00036617218877855404,True,Colorectal cancer,14,20,7,776,0.35,0.5,query_1,[]
17,kegg_pathways_v1,KEGG:HSA05218,Melanoma,0.0005220701200517346,True,Melanoma,9,20,6,776,0.3,0.6666666666666666,query_1,[]
18,kegg_pathways_v1,KEGG:HSA04012,ErbB signaling pathway,0.0005220701200517346,True,ErbB signaling pathway,9,20,6,776,0.3,0.6666666666666666,query_1,[]
19,kegg_pathways_v1,KEGG:HSA05214,Glioma,0.0005220701200517346,True,Glioma,9,20,6,776,0.3,0.6666666666666666,query_1,[]
20,kegg_pathways_v1,KEGG:HSA05163,Human cytomegalovirus infection,0.0005258088654866928,True,Human cytomegalovirus infection,22,20,8,776,0.4,0.36363636363636365,query_1,[]
21,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,0.0007948852000273657,True,Proteoglycans in cancer,23,20,8,776,0.4,0.34782608695652173,query_1,[]
22,kegg_pathways_v1,KEGG:HSA04550,Signaling pathways regulating pluripotency of stem cells,0.0007948852000273657,True,Signaling pathways regulating pluripotency of stem cells,23,20,8,776,0.4,0.34782608695652173,query_1,[]
23,kegg_pathways_v1,KEGG:HSA04014,Ras signaling pathway,0.0007948852000273657,True,Ras signaling pathway,23,20,8,776,0.4,0.34782608695652173,query_1,[]
24,kegg_pathways_v1,KEGG:HSA05226,Gastric cancer,0.0011755183316323307,True,Gastric cancer,24,20,8,776,0.4,0.3333333333333333,query_1,[]
