,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA04935,"Growth hormone synthesis, secretion and action",3.030707054705537e-14,True,"Growth hormone synthesis, secretion and action",26,20,13,1176,0.65,0.5,query_1,[]
1,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,1.6879077263945685e-12,True,Pathways in cancer,92,20,17,1176,0.85,0.18478260869565216,query_1,[]
2,kegg_pathways_v1,KEGG:HSA04062,Chemokine signaling pathway,1.2095967934931569e-08,True,Chemokine signaling pathway,24,20,10,1176,0.5,0.4166666666666667,query_1,[]
3,kegg_pathways_v1,KEGG:HSA05163,Human cytomegalovirus infection,2.074336539490783e-08,True,Human cytomegalovirus infection,35,20,11,1176,0.55,0.3142857142857143,query_1,[]
4,kegg_pathways_v1,KEGG:HSA05161,Hepatitis B,8.399859589652913e-07,True,Hepatitis B,24,20,9,1176,0.45,0.375,query_1,[]
5,kegg_pathways_v1,KEGG:HSA05215,Prostate cancer,1.5910815007939523e-06,True,Prostate cancer,17,20,8,1176,0.4,0.47058823529411764,query_1,[]
6,kegg_pathways_v1,KEGG:HSA05205,Proteoglycans in cancer,2.608661225016514e-06,True,Proteoglycans in cancer,38,20,10,1176,0.5,0.2631578947368421,query_1,[]
7,kegg_pathways_v1,KEGG:HSA05167,Kaposi sarcoma-associated herpesvirus infection,4.286877391402973e-06,True,Kaposi sarcoma-associated herpesvirus infection,28,20,9,1176,0.45,0.32142857142857145,query_1,[]
8,kegg_pathways_v1,KEGG:HSA04066,HIF-1 signaling pathway,4.856317653443611e-06,True,HIF-1 signaling pathway,19,20,8,1176,0.4,0.42105263157894735,query_1,[]
9,kegg_pathways_v1,KEGG:HSA04068,FoxO signaling pathway,8.019411346836805e-06,True,FoxO signaling pathway,20,20,8,1176,0.4,0.4,query_1,[]
10,kegg_pathways_v1,KEGG:HSA04012,ErbB signaling pathway,1.034502521025365e-05,True,ErbB signaling pathway,13,20,7,1176,0.35,0.5384615384615384,query_1,[]
11,kegg_pathways_v1,KEGG:HSA04611,Platelet activation,1.2835194132625736e-05,True,Platelet activation,21,20,8,1176,0.4,0.38095238095238093,query_1,[]
12,kegg_pathways_v1,KEGG:HSA01522,Endocrine resistance,1.2835194132625736e-05,True,Endocrine resistance,21,20,8,1176,0.4,0.38095238095238093,query_1,[]
13,kegg_pathways_v1,KEGG:HSA04926,Relaxin signaling pathway,1.2835194132625736e-05,True,Relaxin signaling pathway,21,20,8,1176,0.4,0.38095238095238093,query_1,[]
14,kegg_pathways_v1,KEGG:HSA05206,MicroRNAs in cancer,3.090853183007623e-05,True,MicroRNAs in cancer,34,20,9,1176,0.45,0.2647058823529412,query_1,[]
15,kegg_pathways_v1,KEGG:HSA05223,Non-small cell lung cancer,4.3514166691673306e-05,True,Non-small cell lung cancer,9,20,6,1176,0.3,0.6666666666666666,query_1,[]
16,kegg_pathways_v1,KEGG:HSA04015,Rap1 signaling pathway,7.14253202192147e-05,True,Rap1 signaling pathway,37,20,9,1176,0.45,0.24324324324324326,query_1,[]
17,kegg_pathways_v1,KEGG:HSA05212,Pancreatic cancer,0.00010766789090311617,True,Pancreatic cancer,10,20,6,1176,0.3,0.6,query_1,[]
18,kegg_pathways_v1,KEGG:HSA05142,Chagas disease,0.0001826554789452277,True,Chagas disease,18,20,7,1176,0.35,0.3888888888888889,query_1,[]
19,kegg_pathways_v1,KEGG:HSA04151,PI3K-Akt signaling pathway,0.0002045304784463697,True,PI3K-Akt signaling pathway,57,20,10,1176,0.5,0.17543859649122806,query_1,[]
20,kegg_pathways_v1,KEGG:HSA04722,Neurotrophin signaling pathway,0.0002863716563654367,True,Neurotrophin signaling pathway,19,20,7,1176,0.35,0.3684210526315789,query_1,[]
21,kegg_pathways_v1,KEGG:HSA04933,AGE-RAGE signaling pathway in diabetic complications,0.0002863716563654367,True,AGE-RAGE signaling pathway in diabetic complications,19,20,7,1176,0.35,0.3684210526315789,query_1,[]
